agent_id,allocation_sha256,cross_track_error_to_remaining_path,current_local_tracking_target,episode_index,final_assignment_waypoint,method,mission_phase,path_next_index,position,remaining_path_invalidated,remaining_path_length,remaining_path_point_count,scenario_seed,step
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,266
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,267
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,268
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,269
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,270
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,271
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,272
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,273
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,274
1,f9bd933217be11ecd84eee615a9e75c1adbdb6716111b832ed5be39f47f66f28,4.059707818685068,"[17.0,7.0,5.5]",3,"[17.0,17.0,5.5]",Event-BSER-phase1b2_corrected,SEARCH,4,"[12.449884414672852,7.610016345977783,2.663438081741333]",False,17.0533119115437,6,2731,275
